data_source,lake,region,fish_species,sample_id,year,month,day,sample_date,latitude,longitude,doc_mg_l,doc_level,length_mm,d13c,d15n,c_n,av_pelagic_d13c,av_pelagic_d15n,av_benthic_d13c,av_benthic_d15n,d13ccorr_lipids,pelagic_diet_proportion,trophic_position,baseline_av_pelagic_d13c,baseline_av_pelagic_d15n,baseline_av_benthic_d13c,baseline_av_benthic_d15n,d13c_baseline_difference
Moslemi,McGill,NWT,Northern pike,10320,2014,9,5,2014-09-05,61.30345,121.013878,17.46488,high_doc,540,-31.6,11.14,3.289301448,-34.64,2.57,-32.516,2.258,-31,0,4.5,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,10322,2014,9,5,2014-09-05,61.30345,121.013878,17.46488,high_doc,520,-31.3,11.65,3.305447305,-34.64,2.57,-32.516,2.258,-30.6,0,4.7,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,15277,2018,8,28,2018-08-28,61.30345,121.013878,17.46488,high_doc,490,-31.77673202,10.09868853,3.157631688,-34.64,2.57,-32.516,2.258,-31.4,0,4.2,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,10324,2014,9,5,2014-09-05,61.30345,121.013878,17.46488,high_doc,461,-32.12,10.08,3.274529129,-34.64,2.57,-32.516,2.258,-31.5,0,4.2,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,15268,2018,8,28,2018-08-28,61.30345,121.013878,17.46488,high_doc,455,-31.3225426,10.11749026,3.169627368,-34.64,2.57,-32.516,2.258,-30.9,0,4.2,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,15273,2018,8,28,2018-08-28,61.30345,121.013878,17.46488,high_doc,442,-32.06389152,10.88383907,3.182329101,-34.64,2.57,-32.516,2.258,-31.7,0,4.4,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,15270,2018,8,28,2018-08-28,61.30345,121.013878,17.46488,high_doc,431,-31.90534908,9.600994946,3.19593688,-34.64,2.57,-32.516,2.258,-31.5,0,4.1,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,10326,2014,9,5,2014-09-05,61.30345,121.013878,17.46488,high_doc,422,-31.56,10.51,3.346666472,-34.64,2.57,-32.516,2.258,-30.8,0,4.3,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,15269,2018,8,28,2018-08-28,61.30345,121.013878,17.46488,high_doc,420,-32.18604042,9.448724952,3.175265684,-34.64,2.57,-32.516,2.258,-31.8,0,4,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,15271,2018,8,28,2018-08-28,61.30345,121.013878,17.46488,high_doc,400,-32.05000725,10.67743763,3.149674751,-34.64,2.57,-32.516,2.258,-31.7,0,4.4,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,15266,2018,8,28,2018-08-28,61.30345,121.013878,17.46488,high_doc,394,-32.83581913,8.859289132,3.199316597,-34.64,2.57,-32.516,2.258,-32.4,0,3.8,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,10327,2014,9,5,2014-09-05,61.30345,121.013878,17.46488,high_doc,391,-31.38619374,10.44023091,3.278638035,-34.64,2.57,-32.516,2.258,-30.8,0,4.3,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,10328,2014,9,5,2014-09-05,61.30345,121.013878,17.46488,high_doc,375,-32.17,9.46,3.285861352,-34.64,2.57,-32.516,2.258,-31.6,0,4,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,15272,2018,8,28,2018-08-28,61.30345,121.013878,17.46488,high_doc,371,-32.24238359,10.96996307,3.146578434,-34.64,2.57,-32.516,2.258,-31.9,0,4.5,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,15265,2018,8,28,2018-08-28,61.30345,121.013878,17.46488,high_doc,355,-31.78675274,10.80968036,3.175631528,-34.64,2.57,-32.516,2.258,-31.4,0,4.4,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,10329,2014,9,5,2014-09-05,61.30345,121.013878,17.46488,high_doc,290,-31.94,10.54,3.446120551,-34.64,2.57,-32.516,2.258,-31,0,4.3,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,15264,2018,8,28,2018-08-28,61.30345,121.013878,17.46488,high_doc,289,-32.44380135,10.54186367,3.191184893,-34.64,2.57,-32.516,2.258,-32,0,4.3,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,10330,2014,9,5,2014-09-05,61.30345,121.013878,17.46488,high_doc,260,-32.08,9.1,3.447428846,-34.64,2.57,-32.516,2.258,-31.2,0,3.9,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,McGill,NWT,Northern pike,10331,2014,9,5,2014-09-05,61.30345,121.013878,17.46488,high_doc,256,-32.15,9.56,3.563343915,-34.64,2.57,-32.516,2.258,-31,0,4.1,-34.64,2.57,-32.516,2.258,-2.124
Moslemi,Ekali,NWT,Northern pike,10977,2017,8,25,2017-08-25,61.289633,120.582869,16.583675,high_doc,879,-31.78159548,12.60448884,3.179632936,-34.74346,3.72659,-31.855,2.945,-31.4,0,4.6,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10987,2017,8,26,2017-08-26,61.289633,120.582869,16.583675,high_doc,833,-32.09241159,12.00372733,3.200302541,-34.74346,3.72659,-31.855,2.945,-31.6,0,4.4,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10039,2013,8,21,2013-08-21,61.289633,120.582869,16.583675,high_doc,800,-33.19997809,11.03780198,3.369098242,-34.74346,3.72659,-31.855,2.945,-32.4,0.19,4.2,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10040,2013,8,21,2013-08-21,61.289633,120.582869,16.583675,high_doc,730,-33.42719475,11.19653331,3.171667645,-34.74346,3.72659,-31.855,2.945,-33,0.4,4.2,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10970,2017,8,24,2017-08-24,61.289633,120.582869,16.583675,high_doc,720,-32.48959009,11.74234291,3.214903573,-34.74346,3.72659,-31.855,2.945,-32,0.05,4.4,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10969,2017,8,24,2017-08-24,61.289633,120.582869,16.583675,high_doc,610,-31.8223525,11.6005616,3.19279435,-34.74346,3.72659,-31.855,2.945,-31.4,0,4.3,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10975,2017,8,25,2017-08-25,61.289633,120.582869,16.583675,high_doc,569,-32.56905857,11.40653022,3.181848241,-34.74346,3.72659,-31.855,2.945,-32.2,0.12,4.3,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10930,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,565,-32.29079801,11.54461307,3.350999313,-34.74346,3.72659,-31.855,2.945,-31.5,0,4.3,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10931,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,560,-33.09034499,12.46789307,3.294161006,-34.74346,3.72659,-31.855,2.945,-32.5,0.22,4.6,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10932,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,555,-32.53941384,11.82846828,3.242387433,-34.74346,3.72659,-31.855,2.945,-32,0.05,4.4,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10976,2017,8,25,2017-08-25,61.289633,120.582869,16.583675,high_doc,553,-32.7643586,11.39507942,3.246033199,-34.74346,3.72659,-31.855,2.945,-32.2,0.12,4.3,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10971,2017,8,24,2017-08-24,61.289633,120.582869,16.583675,high_doc,550,-32.12324944,11.07574422,3.212150236,-34.74346,3.72659,-31.855,2.945,-31.7,0,4.2,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10955,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,547,-32.83488103,11.40445731,3.198909059,-34.74346,3.72659,-31.855,2.945,-32.4,0.19,4.3,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10036,2013,8,21,2013-08-21,61.289633,120.582869,16.583675,high_doc,520,-33.59954524,10.81493885,3.267845975,-34.74346,3.72659,-31.855,2.945,-33,0.4,4.1,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10951,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,495,-31.59339422,11.3898859,3.198306342,-34.74346,3.72659,-31.855,2.945,-31.2,0,4.3,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10013,2013,8,20,2013-08-20,61.289633,120.582869,16.583675,high_doc,492,-32.47658839,10.24282212,3.246176414,-34.74346,3.72659,-31.855,2.945,-31.9,0.02,3.9,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10037,2013,8,21,2013-08-21,61.289633,120.582869,16.583675,high_doc,486,-33.18687584,10.96764115,3.235245295,-34.74346,3.72659,-31.855,2.945,-32.7,0.29,4.1,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10941,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,485,-32.20365237,11.71333523,3.266547435,-34.74346,3.72659,-31.855,2.945,-31.6,0,4.3,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10954,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,485,-31.86888884,11.08308645,3.199091357,-34.74346,3.72659,-31.855,2.945,-31.4,0,4.2,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10038,2013,8,21,2013-08-21,61.289633,120.582869,16.583675,high_doc,475,-33.33781925,11.37962052,3.298768989,-34.74346,3.72659,-31.855,2.945,-32.7,0.29,4.3,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10936,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,470,-31.76657405,11.74161369,3.271920149,-34.74346,3.72659,-31.855,2.945,-31.2,0,4.4,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10938,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,460,-32.09264698,11.00206672,3.277360835,-34.74346,3.72659,-31.855,2.945,-31.5,0,4.1,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10933,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,455,-31.51141053,10.88235571,3.258856959,-34.74346,3.72659,-31.855,2.945,-30.9,0,4.1,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10937,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,445,-30.08993354,10.100434569999999,3.324952118,-34.74346,3.72659,-31.855,2.945,-29.4,0,3.9,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10934,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,435,-30.800307,10.9626993,3.292776519,-34.74346,3.72659,-31.855,2.945,-30.2,0,4.1,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10953,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,435,-31.33043895,10.46840456,3.205454258,-34.74346,3.72659,-31.855,2.945,-30.9,0,4,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10940,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,430,-31.69974668,11.31520976,3.259367202,-34.74346,3.72659,-31.855,2.945,-31.1,0,4.2,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10007,2013,8,20,2013-08-20,61.289633,120.582869,16.583675,high_doc,416,-32.77744356,9.144872589,3.247067483,-34.74346,3.72659,-31.855,2.945,-32.2,0.12,3.6,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10935,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,410,-30.89810486,10.92358804,3.247947238,-34.74346,3.72659,-31.855,2.945,-30.4,0,4.1,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10014,2013,8,20,2013-08-20,61.289633,120.582869,16.583675,high_doc,390,-31.70601954,9.487590955,3.085308408,-34.74346,3.72659,-31.855,2.945,-31.5,0,3.7,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10939,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,375,-32.25883476,10.72009966,3.253241946,-34.74346,3.72659,-31.855,2.945,-31.7,0,4.1,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10942,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,370,-31.79622052,10.09682036,3.263294328,-34.74346,3.72659,-31.855,2.945,-31.2,0,3.9,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10009,2013,8,20,2013-08-20,61.289633,120.582869,16.583675,high_doc,335,-31.10117221,7.810860203,3.24439896,-34.74346,3.72659,-31.855,2.945,-30.6,0,3.2,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10015,2013,8,20,2013-08-20,61.289633,120.582869,16.583675,high_doc,334,-31.82674238,8.360192319,3.262850573,-34.74346,3.72659,-31.855,2.945,-31.3,0,3.4,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10006,2013,8,20,2013-08-20,61.289633,120.582869,16.583675,high_doc,323,-32.85633577,9.697852034,3.189278444,-34.74346,3.72659,-31.855,2.945,-32.4,0.19,3.8,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10008,2013,8,20,2013-08-20,61.289633,120.582869,16.583675,high_doc,315,-32.55043104,9.019457974,3.286994811,-34.74346,3.72659,-31.855,2.945,-31.9,0.02,3.6,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10950,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,305,-30.53836418,9.224619666,3.201643496,-34.74346,3.72659,-31.855,2.945,-30.1,0,3.6,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Ekali,NWT,Northern pike,10952,2017,8,23,2017-08-23,61.289633,120.582869,16.583675,high_doc,222,-29.024962,8.307760746,3.183300307,-34.74346,3.72659,-31.855,2.945,-28.6,0,3.3,-34.74346,3.72659,-31.855,2.945,-2.88846
Moslemi,Tathlina,NWT,Northern pike,15342,2018,9,14,2018-09-14,60.538836,117.508067,19.66,high_doc,1042,-29.55373808,11.06321133,3.207587801,-35.31,3.86,-31.51,3.255,-29.1,0,4.1,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15325,2018,9,13,2018-09-13,60.538836,117.508067,19.66,high_doc,985,-29.0035589,11.74351431,3.132454036,-35.31,3.86,-31.51,3.255,-28.7,0,4.3,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15358,2018,9,14,2018-09-14,60.538836,117.508067,19.66,high_doc,979,-28.92745934,11.69234153,3.12900548,-35.31,3.86,-31.51,3.255,-28.6,0,4.3,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15306,2018,9,13,2018-09-13,60.538836,117.508067,19.66,high_doc,953,-29.56162165,10.81251054,3.142395389,-35.31,3.86,-31.51,3.255,-29.2,0,4,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15357,2018,9,14,2018-09-14,60.538836,117.508067,19.66,high_doc,939,-28.84025692,11.21702674,3.348079289,-35.31,3.86,-31.51,3.255,-28.1,0,4.2,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15359,2018,9,14,2018-09-14,60.538836,117.508067,19.66,high_doc,936,-28.53345727,11.88335702,3.16904477,-35.31,3.86,-31.51,3.255,-28.2,0,4.4,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15322,2018,9,13,2018-09-13,60.538836,117.508067,19.66,high_doc,931,-29.04528537,11.40781518,3.149392025,-35.31,3.86,-31.51,3.255,-28.7,0,4.2,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15310,2018,9,13,2018-09-13,60.538836,117.508067,19.66,high_doc,863,-29.41042637,11.22666799,3.123705828,-35.31,3.86,-31.51,3.255,-29.1,0,4.2,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15323,2018,9,13,2018-09-13,60.538836,117.508067,19.66,high_doc,859,-28.56940622,11.66335704,3.139344286,-35.31,3.86,-31.51,3.255,-28.3,0,4.3,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15312,2018,9,13,2018-09-13,60.538836,117.508067,19.66,high_doc,815,-28.6809451,11.60862787,3.097448999,-35.31,3.86,-31.51,3.255,-28.5,0,4.3,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15324,2018,9,13,2018-09-13,60.538836,117.508067,19.66,high_doc,812,-28.79164583,11.87516752,3.169558086,-35.31,3.86,-31.51,3.255,-28.4,0,4.4,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15311,2018,9,13,2018-09-13,60.538836,117.508067,19.66,high_doc,794,-29.26869377,11.25005967,3.12507628,-35.31,3.86,-31.51,3.255,-29,0,4.2,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,10198,2014,8,21,2014-08-21,60.538836,117.508067,19.66,high_doc,745,-28.89,11.18,3.078967367,-35.31,3.86,-31.51,3.255,-28.7,0,4.2,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15343,2018,9,14,2018-09-14,60.538836,117.508067,19.66,high_doc,723,-29.542509,10.83366182,3.154311116,-35.31,3.86,-31.51,3.255,-29.2,0,4.1,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15308,2018,9,13,2018-09-13,60.538836,117.508067,19.66,high_doc,653,-29.35440322,11.28435053,3.095420802,-35.31,3.86,-31.51,3.255,-29.1,0,4.2,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15307,2018,9,13,2018-09-13,60.538836,117.508067,19.66,high_doc,646,-29.60400223,10.81505437,3.119515629,-35.31,3.86,-31.51,3.255,-29.3,0,4,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15309,2018,9,13,2018-09-13,60.538836,117.508067,19.66,high_doc,639,-29.243282,10.630864,3.109558315,-35.31,3.86,-31.51,3.255,-29,0,4,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,10200,2014,8,21,2014-08-21,60.538836,117.508067,19.66,high_doc,550,-29.47,10.86,3.139953493,-35.31,3.86,-31.51,3.255,-29.2,0,4.1,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,10215,2014,8,22,2014-08-22,60.538836,117.508067,19.66,high_doc,475,-29.81,10.31,2.940668208,-35.31,3.86,-31.51,3.255,-30,0,3.9,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15344,2018,9,14,2018-09-14,60.538836,117.508067,19.66,high_doc,474,-28.26481408,11.05396639,3.33823799,-35.31,3.86,-31.51,3.255,-27.5,0,4.1,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15348,2018,9,14,2018-09-14,60.538836,117.508067,19.66,high_doc,473,-29.65668074,10.33875101,3.190385324,-35.31,3.86,-31.51,3.255,-29.2,0,3.9,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,10194,2014,8,21,2014-08-21,60.538836,117.508067,19.66,high_doc,455,-29.56,11.39,3.187760765,-35.31,3.86,-31.51,3.255,-29.1,0,4.2,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15346,2018,9,14,2018-09-14,60.538836,117.508067,19.66,high_doc,429,-30.19383276,10.32716433,3.342020702,-35.31,3.86,-31.51,3.255,-29.5,0,3.9,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,10211,2014,8,22,2014-08-22,60.538836,117.508067,19.66,high_doc,412,-29.52,10.92,3.039738075,-35.31,3.86,-31.51,3.255,-29.4,0,4.1,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,10213,2014,8,22,2014-08-22,60.538836,117.508067,19.66,high_doc,393,-29.79,9.92,3.075493316,-35.31,3.86,-31.51,3.255,-29.6,0,3.8,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,10214,2014,8,22,2014-08-22,60.538836,117.508067,19.66,high_doc,384,-29.78,10.64,3.014437828,-35.31,3.86,-31.51,3.255,-29.8,0,4,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,10196,2014,8,21,2014-08-21,60.538836,117.508067,19.66,high_doc,366,-29.46,10.86,3.155287866,-35.31,3.86,-31.51,3.255,-29.1,0,4.1,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15347,2018,9,14,2018-09-14,60.538836,117.508067,19.66,high_doc,363,-30.19318656,10.38922322,3.384860866,-35.31,3.86,-31.51,3.255,-29.4,0,3.9,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15341,2018,9,14,2018-09-14,60.538836,117.508067,19.66,high_doc,356,-30.89620592,10.41943065,3.198253833,-35.31,3.86,-31.51,3.255,-30.5,0,3.9,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,10212,2014,8,22,2014-08-22,60.538836,117.508067,19.66,high_doc,315,-30.2,9.4,3.096962366,-35.31,3.86,-31.51,3.255,-30,0,3.6,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,15360,2018,9,14,2018-09-14,60.538836,117.508067,19.66,high_doc,262,-30.83328995,8.557006308,3.100286138,-35.31,3.86,-31.51,3.255,-30.6,0,3.4,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Tathlina,NWT,Northern pike,10197,2014,8,21,2014-08-21,60.538836,117.508067,19.66,high_doc,252,-30.94,7.99,3.159011143,-35.31,3.86,-31.51,3.255,-30.6,0,3.2,-35.31,3.86,-31.51,3.255,-3.8
Moslemi,Sanguez,NWT,Northern pike,15060,2017,9,18,2017-09-18,61.254031,120.492239,17.312568,high_doc,1025,-31.70562693,12.72607875,3.3014064,-32.80333,3.57667,-30.87,2.314,-31.1,0.12,4.7,-32.80333,3.57667,-30.87,2.314,-1.93333
Moslemi,Sanguez,NWT,Northern pike,10722,2016,9,9,2016-09-09,61.254031,120.492239,17.312568,high_doc,1004,-31.12029872,12.55390008,3.198229257,-32.80333,3.57667,-30.87,2.314,-30.7,0,4.6,-32.80333,3.57667,-30.87,2.314,-1.93333
Moslemi,Sanguez,NWT,Northern pike,10084,2013,8,24,2013-08-24,61.254031,120.492239,17.312568,high_doc,961,-31.49409013,12.98167697,3.216262946,-32.80333,3.57667,-30.87,2.314,-31,0.07,4.8,-32.80333,3.57667,-30.87,2.314,-1.93333
Moslemi,Sanguez,NWT,Northern pike,15778,2019,9,23,2019-09-23,61.254031,120.492239,17.312568,high_doc,932,-30.54859498,13.04082837,3.355348402,-32.80333,3.57667,-30.87,2.314,-29.8,0,4.8,-32.80333,3.57667,-30.87,2.314,-1.93333
Moslemi,Sanguez,NWT,Northern pike,15026,2017,9,16,2017-09-16,61.254031,120.492239,17.312568,high_doc,930,-31.39949525,12.93885221,3.215074286,-32.80333,3.57667,-30.87,2.314,-30.9,0.02,4.8,-32.80333,3.57667,-30.87,2.314,-1.93333
Moslemi,Sanguez,NWT,Northern pike,10082,2013,8,24,2013-08-24,61.254031,120.492239,17.312568,high_doc,910,-31.38240254,12.89463585,3.239835287,-32.80333,3.57667,-30.87,2.314,-30.9,0.02,4.7,-32.80333,3.57667,-30.87,2.314,-1.93333
Moslemi,Sanguez,NWT,Northern pike,15237,2018,5,22,2018-05-22,61.254031,120.492239,17.312568,high_doc,904,-31.35700462,12.27499793,3.298037691,-32.80333,3.57667,-30.87,2.314,-30.7,0,4.6,-32.80333,3.57667,-30.87,2.314,-1.93333
Moslemi,Sanguez,NWT,Northern pike,10991,2017,9,14,2017-09-14,61.254031,120.492239,17.312568,high_doc,888,-31.62032681,12.34235269,3.229547029,-32.80333,3.57667,-30.87,2.314,-31.1,0.12,4.6,-32.80333,3.57667,-30.87,2.314,-1.93333
Moslemi,Sanguez,NWT,Northern pike,15043,2017,9,17,2017-09-17,61.254031,120.492239,17.312568,high_doc,884,-31.92041608,12.35988426,3.227985102,-32.80333,3.57667,-30.87,2.314,-31.4,0.27,4.6,-32.80333,3.57667,-30.87,2.314,-1.93333
Moslemi,Sanguez,NWT,Northern pike,15067,2017,9,18,2017-09-18,61.254031,120.492239,17.312568,high_doc,877,-31.19554006,12.29674387,3.180053897,-32.80333,3.57667,-30.87,2.314,-30.8,0,4.6,-32.80333,3.57667,-30.87,2.314,-1.93333
Moslemi,Sanguez,NWT,Northern pike,15058,2017,9,18,2017-09-18,61.254031,120.492239,17.312568,high_doc,870,-31.58055972,12.41187961,3.143410932,-32.80333,3.57667,-30.87,2.314,-31.3,0.22,4.6,-32.80333,3.57667,-30.87,2.314,-1.93333
Moslemi,Sanguez,NWT,Northern pike,15398,2018,5,31,2018-05-31,61.254031,120.492239,17.312568,high_doc,866,-31.8204851,12.19620841,3.375765293,-32.80333,3.57667,-30.87,2.314,-31,0.07,4.5,-32.80333,3.57667,-30.87,2.314,-1.93333
Moslemi,Sanguez,NWT,Northern pike,15002,2017,9,15,2017-09-15,61.254031,120.492239,17.312568,high_doc,858,-31.60722353,12.13777155,3.230357994,-32.80333,3.57667,-30.87,2.314,-31.1,0.12,4.5,-32.80333,3.57667,-30.87,2.314,-1.93333
Moslemi,Sanguez,NWT,Northern pike,15390,2018,5,29,2018-05-29,61.254031,120.492239,17.312568,high_doc,855,-30.54953001,11.55880706,3.317821304,-32.80333,3.57667,-30.87,2.314,-29.9,0,4.3,-32.80333,3.57667,-30.87,2.314,-1.93333
